"category","room_count","bathroom_count","size","type","price","city","region"
"Terrains et Fermes",3,1,120,"À Vendre",35000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",5e+05,"Monastir","Monastir"
"Appartements",3,1,100,"À Louer",450,"Monastir","Monastir"
"Appartements",2,1,90,"À Louer",600,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",83000,"Monastir","Ouerdanine"
"Maisons et Villas",4,1,231.5,"À Vendre",648800,"Monastir","Ksar Hellal"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Autres villes"
"Maisons et Villas",3,1,120,"À Vendre",648800,"Monastir","Ksar Hellal"
"Appartements",1,1,50,"À Louer",260,"Monastir","Monastir"
"Locations de vacances",2,1,100,"À Louer",700,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",160000,"Monastir","Ksar Hellal"
"Maisons et Villas",3,1,231.5,"À Vendre",290000,"Monastir","Monastir"
"Maisons et Villas",2,1,231.5,"À Louer",80,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",43000,"Monastir","Ksar Hellal"
"Locations de vacances",2,1,231.5,"À Louer",50,"Monastir","Autres villes"
"Appartements",3,1,120,"À Louer",700,"Monastir","Monastir"
"Maisons et Villas",4.5,1,231.5,"À Vendre",150000,"Monastir","Autres villes"
"Appartements",2,1,70,"À Vendre",95000,"Monastir","Autres villes"
"Appartements",1,1,70,"À Louer",600,"Monastir","Monastir"
"Maisons et Villas",4.5,1,231.5,"À Vendre",580000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",560000,"Monastir","Monastir"
"Bureaux et Plateaux",2,1,70,"À Louer",700,"Monastir","Monastir"
"Appartements",2,1,65,"À Vendre",155000,"Monastir","Monastir"
"Appartements",2,1,100,"À Louer",1200,"Monastir","Monastir"
"Appartements",3,1,200,"À Louer",1200,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",120000,"Monastir","Autres villes"
"Maisons et Villas",4,1,231.5,"À Louer",1000,"Monastir","Monastir"
"Appartements",3,1,84,"À Vendre",150000,"Monastir","Autres villes"
"Appartements",3,1,200,"À Louer",500,"Monastir","Monastir"
"Appartements",3,1,140,"À Vendre",268000,"Monastir","Monastir"
"Appartements",2,1,114,"À Vendre",207000,"Monastir","Monastir"
"Maisons et Villas",4.5,1,228,"À Vendre",495000,"Monastir","Monastir"
"Magasins, Commerces et Locaux industriels",1,1,200,"À Louer",1500,"Monastir","Sayada-Lamta-Bou Hajar"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Autres villes"
"Appartements",1,1,50,"À Louer",500,"Monastir","Monastir"
"Appartements",2,1,92,"À Louer",420,"Monastir","Monastir"
"Appartements",3,1,70,"À Louer",70,"Monastir","Autres villes"
"Maisons et Villas",3,1,160,"À Louer",650,"Monastir","Monastir"
"Appartements",1,1,65,"À Louer",350,"Monastir","Autres villes"
"Appartements",2,1,90,"À Vendre",150000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Appartements",2,1,90,"À Vendre",120000,"Monastir","Monastir"
"Appartements",3,1,220,"À Louer",1500,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",617000,"Monastir","Monastir"
"Appartements",3,1,150,"À Louer",900,"Monastir","Monastir"
"Appartements",1,1,80,"À Vendre",155000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",626600,"Monastir","Monastir"
"Maisons et Villas",4,1,231.5,"À Vendre",648800,"Monastir","Monastir"
"Appartements",2,1,95,"À Louer",420,"Monastir","Monastir"
"Appartements",2,1,82,"À Vendre",95000,"Monastir","Monastir"
"Appartements",2,1,95,"À Vendre",115000,"Monastir","Monastir"
"Appartements",1,1,37,"À Vendre",74000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",65000,"Monastir","Moknine"
"Appartements",2,1,100,"À Louer",750,"Monastir","Monastir"
"Maisons et Villas",4.5,1,231.5,"À Louer",6000,"Monastir","Monastir"
"Appartements",1,1,60,"À Louer",1000,"Monastir","Monastir"
"Appartements",3,1,135,"À Vendre",185000,"Monastir","Monastir"
"Appartements",2,1,231.5,"À Louer",500,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",380000,"Monastir","Monastir"
"Appartements",1,1,75,"À Louer",350,"Monastir","Monastir"
"Magasins, Commerces et Locaux industriels",4.5,1,231.5,"À Vendre",4e+05,"Monastir","Ksar Hellal"
"Appartements",2,1,75,"À Vendre",150000,"Monastir","Monastir"
"Appartements",2,1,95,"À Louer",400,"Monastir","Monastir"
"Appartements",2,1,90,"À Louer",380,"Monastir","Monastir"
"Appartements",2,1,85,"À Louer",350,"Monastir","Monastir"
"Appartements",1,1,60,"À Louer",750,"Monastir","Monastir"
"Appartements",2,1,65,"À Louer",300,"Monastir","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Monastir","Monastir"
"Appartements",2,1,80,"À Louer",220,"Monastir","Monastir"
"Appartements",3,1,120,"À Louer",380,"Monastir","Autres villes"
"Maisons et Villas",1,1,100,"À Louer",260,"Monastir","Autres villes"
"Maisons et Villas",4.5,1,100,"À Louer",360,"Monastir","Monastir"
"Appartements",2,1,90,"À Louer",630,"Monastir","Monastir"
"Appartements",2,1,80,"À Louer",500,"Monastir","Monastir"
"Maisons et Villas",4,1,231.5,"À Louer",1500,"Monastir","Monastir"
"Maisons et Villas",3,1,231.5,"À Vendre",250000,"Monastir","Monastir"
"Magasins, Commerces et Locaux industriels",4,1,160,"À Louer",550,"Monastir","Moknine"
"Magasins, Commerces et Locaux industriels",1,1,231.5,"À Louer",1200,"Monastir","Sahline"
"Appartements",2,1,75,"À Louer",350,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Sahline"
"Appartements",2,1,60,"À Louer",330,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",78000,"Monastir","Moknine"
"Appartements",2,1,60,"À Louer",900,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",140000,"Monastir","Moknine"
"Appartements",1,1,70,"À Louer",320,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Moknine"
"Maisons et Villas",2,1,110,"À Louer",300,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",630000,"Monastir","Zéramdine"
"Terrains et Fermes",3,1,120,"À Vendre",15000,"Monastir","Sahline"
"Maisons et Villas",2,1,100,"À Louer",950,"Monastir","Monastir"
"Appartements",4,1,231.5,"À Vendre",370000,"Monastir","Ksar Hellal"
"Terrains et Fermes",3,1,120,"À Vendre",160000,"Monastir","Autres villes"
"Appartements",1,1,65,"À Louer",400,"Monastir","Autres villes"
"Locations de vacances",2,1,100,"À Louer",80,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",250000,"Monastir","Monastir"
"Appartements",2,1,85,"À Louer",550,"Monastir","Sahline"
"Appartements",2,1,82,"À Louer",850,"Monastir","Monastir"
"Appartements",1,1,45,"À Louer",270,"Monastir","Autres villes"
"Maisons et Villas",4.5,1,108,"À Vendre",350000,"Monastir","Autres villes"
"Maisons et Villas",3,1,231.5,"À Vendre",648800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Bureaux et Plateaux",1,1,50,"À Louer",320,"Monastir","Téboulba"
"Terrains et Fermes",3,1,120,"À Vendre",42000,"Monastir","Autres villes"
"Locations de vacances",2,1,85,"À Louer",50,"Monastir","Monastir"
"Maisons et Villas",4.5,1,190,"À Vendre",250000,"Monastir","Sahline"
"Appartements",2,1,140,"À Louer",500,"Monastir","Monastir"
"Appartements",4,1,120,"À Louer",520,"Monastir","Autres villes"
"Appartements",1,1,80,"À Louer",250,"Monastir","Monastir"
"Appartements",1,1,90,"À Louer",800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",170000,"Monastir","Autres villes"
"Appartements",2,1,90,"À Louer",700,"Monastir","Monastir"
"Appartements",2,1,87,"À Vendre",119500,"Monastir","Monastir"
"Appartements",1,1,74,"À Vendre",210000,"Monastir","Monastir"
"Appartements",1,1,110,"À Louer",310,"Monastir","Autres villes"
"Maisons et Villas",4,1,200,"À Louer",650,"Monastir","Monastir"
"Maisons et Villas",4,1,231.5,"À Louer",650,"Monastir","Monastir"
"Maisons et Villas",3,1,231.5,"À Vendre",350000,"Monastir","Jemmal"
"Terrains et Fermes",3,1,120,"À Vendre",5e+05,"Monastir","Autres villes"
"Appartements",2,1,70,"À Vendre",150000,"Monastir","Autres villes"
"Maisons et Villas",3,1,137,"À Vendre",119000,"Monastir","Monastir"
"Appartements",2,1,90,"À Louer",500,"Monastir","Monastir"
"Maisons et Villas",1,1,185,"À Vendre",75000,"Monastir","Monastir"
"Appartements",1,1,40,"À Louer",60,"Monastir","Autres villes"
"Bureaux et Plateaux",3,1,120,"À Louer",1000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",380000,"Monastir","Autres villes"
"Maisons et Villas",3,1,155,"À Vendre",180000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",99000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Appartements",3,1,108,"À Vendre",198000,"Monastir","Monastir"
"Magasins, Commerces et Locaux industriels",1,1,231.5,"À Vendre",260000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",156000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",75000,"Monastir","Ouerdanine"
"Appartements",2,1,60,"À Louer",280,"Monastir","Autres villes"
"Appartements",2,1,150,"À Louer",500,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",184000,"Monastir","Bekalta"
"Magasins, Commerces et Locaux industriels",3,1,115,"À Vendre",1e+05,"Monastir","Autres villes"
"Magasins, Commerces et Locaux industriels",1,1,50,"À Louer",800,"Monastir","Monastir"
"Appartements",2,1,55,"À Louer",320,"Monastir","Monastir"
"Maisons et Villas",1,1,150,"À Louer",250,"Monastir","Monastir"
"Appartements",2,1,80,"À Louer",370,"Monastir","Monastir"
"Appartements",1,1,50,"À Louer",400,"Monastir","Monastir"
"Appartements",1,1,70,"À Louer",650,"Monastir","Monastir"
"Maisons et Villas",4,1,231.5,"À Vendre",648800,"Monastir","Monastir"
"Maisons et Villas",3,1,200,"À Louer",700,"Monastir","Monastir"
"Appartements",2,1,100,"À Louer",370,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",15000,"Monastir","Moknine"
"Terrains et Fermes",3,1,120,"À Vendre",159000,"Monastir","Bekalta"
"Appartements",2,1,90,"À Louer",400,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",450000,"Monastir","Jemmal"
"Magasins, Commerces et Locaux industriels",3,1,54,"À Louer",500,"Monastir","Ksar Hellal"
"Maisons et Villas",4.5,1,117,"À Vendre",648800,"Monastir","Sahline"
"Appartements",1,1,45,"À Louer",50,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",312000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",420000,"Monastir","Monastir"
"Appartements",3,1,120,"À Louer",100,"Monastir","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",150000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Jemmal"
"Terrains et Fermes",3,1,120,"À Vendre",140000,"Monastir","Ouerdanine"
"Terrains et Fermes",3,1,120,"À Vendre",125000,"Monastir","Ouerdanine"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",3e+05,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",58000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",90000,"Monastir","Autres villes"
"Appartements",2,1,120,"À Vendre",110000,"Monastir","Téboulba"
"Appartements",2,1,90,"À Vendre",119000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",130000,"Monastir","Bekalta"
"Appartements",1,1,70,"À Louer",220,"Monastir","Moknine"
"Terrains et Fermes",3,1,120,"À Vendre",572000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",459000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",192000,"Monastir","Monastir"
"Appartements",3,1,160,"À Vendre",250000,"Monastir","Monastir"
"Maisons et Villas",4,1,200,"À Vendre",648800,"Monastir","Sahline"
"Magasins, Commerces et Locaux industriels",1,1,231.5,"À Louer",600,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",340000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",60000,"Monastir","Ksibet el-Médiouni"
"Magasins, Commerces et Locaux industriels",2,1,231.5,"À Vendre",77000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",272000,"Monastir","Ksibet el-Médiouni"
"Appartements",2,1,85,"À Vendre",129000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",45000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",85000,"Monastir","Monastir"
"Maisons et Villas",1,1,218,"À Vendre",17440,"Monastir","Beni Hassen"
"Terrains et Fermes",3,1,120,"À Vendre",77740,"Monastir","Autres villes"
"Bureaux et Plateaux",4,1,130,"À Louer",1000,"Monastir","Autres villes"
"Maisons et Villas",4.5,1,95,"À Vendre",240000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",40000,"Monastir","Sayada-Lamta-Bou Hajar"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Monastir"
"Appartements",3,1,105,"À Louer",40,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",63000,"Monastir","Ksar Hellal"
"Terrains et Fermes",3,1,120,"À Vendre",60000,"Monastir","Beni Hassen"
"Appartements",2,1,75,"À Vendre",85000,"Monastir","Autres villes"
"Appartements",4,1,200,"À Vendre",3e+05,"Monastir","Ksar Hellal"
"Maisons et Villas",4,1,100,"À Vendre",648800,"Monastir","Autres villes"
"Maisons et Villas",3,1,200,"À Louer",1200,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Ksar Hellal"
"Appartements",2,1,50,"À Louer",350,"Monastir","Monastir"
"Locations de vacances",2,1,75,"À Louer",350,"Monastir","Monastir"
"Appartements",1,1,50,"À Louer",400,"Monastir","Autres villes"
"Magasins, Commerces et Locaux industriels",1,1,22,"À Vendre",1e+05,"Monastir","Monastir"
"Appartements",1,1,55,"À Vendre",85000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",50000,"Monastir","Beni Hassen"
"Appartements",1,1,40,"À Louer",200,"Monastir","Monastir"
"Appartements",1,1,60,"À Louer",250,"Monastir","Moknine"
"Terrains et Fermes",3,1,120,"À Vendre",260000,"Monastir","Ouerdanine"
"Appartements",2,1,100,"À Louer",300,"Monastir","Ksar Hellal"
"Terrains et Fermes",3,1,120,"À Vendre",5e+05,"Monastir","Sahline"
"Appartements",1,1,50,"À Louer",320,"Monastir","Monastir"
"Appartements",2,1,80,"À Vendre",210000,"Monastir","Monastir"
"Appartements",3,1,105,"À Louer",800,"Monastir","Monastir"
"Appartements",2,1,71,"À Louer",300,"Monastir","Monastir"
"Maisons et Villas",1,1,150,"À Louer",300,"Monastir","Sahline"
"Locations de vacances",1,1,70,"À Louer",250,"Monastir","Monastir"
"Appartements",1,1,34,"À Vendre",75000,"Monastir","Monastir"
"Maisons et Villas",3,1,231.5,"À Vendre",233000,"Monastir","Autres villes"
"Appartements",2,1,85,"À Louer",380,"Monastir","Monastir"
"Appartements",1,1,50,"À Louer",550,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",395000,"Monastir","Monastir"
"Appartements",1,1,67,"À Vendre",88000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",210000,"Monastir","Ksar Hellal"
"Terrains et Fermes",3,1,120,"À Vendre",210000,"Monastir","Ksibet el-Médiouni"
"Appartements",2,1,115,"À Vendre",220000,"Monastir","Monastir"
"Appartements",1,1,40,"À Vendre",40000,"Monastir","Autres villes"
"Appartements",2,1,80,"À Louer",800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",350000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",230000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",280000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",250000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",90000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",3e+05,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",65000,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Ksar Hellal"
"Terrains et Fermes",3,1,120,"À Vendre",41000,"Monastir","Autres villes"
"Maisons et Villas",3,1,210,"À Vendre",320000,"Monastir","Bembla"
"Appartements",2,1,84,"À Vendre",120000,"Monastir","Autres villes"
"Appartements",2,1,74,"À Vendre",75000,"Monastir","Monastir"
"Maisons et Villas",4.5,1,207,"À Vendre",170000,"Monastir","Jemmal"
"Appartements",2,1,50,"À Louer",280,"Monastir","Monastir"
"Magasins, Commerces et Locaux industriels",1,1,20,"À Vendre",55000,"Monastir","Monastir"
"Maisons et Villas",4,1,231.5,"À Vendre",6e+05,"Monastir","Monastir"
"Locations de vacances",3,1,80,"À Louer",150,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",36000,"Monastir","Beni Hassen"
"Bureaux et Plateaux",2,1,40,"À Louer",450,"Monastir","Monastir"
"Appartements",2,1,75,"À Vendre",107000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",220000,"Monastir","Autres villes"
"Maisons et Villas",4,1,231.5,"À Vendre",6e+05,"Monastir","Monastir"
"Appartements",3,1,70,"À Vendre",85000,"Monastir","Sahline"
"Appartements",1,1,35,"À Louer",320,"Monastir","Autres villes"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",3e+05,"Monastir","Bekalta"
"Terrains et Fermes",3,1,120,"À Vendre",260000,"Monastir","Jemmal"
"Maisons et Villas",3,1,110,"À Vendre",240000,"Monastir","Jemmal"
"Terrains et Fermes",3,1,120,"À Vendre",240000,"Monastir","Jemmal"
"Terrains et Fermes",3,1,120,"À Vendre",1e+05,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",85000,"Monastir","Ksibet el-Médiouni"
"Appartements",2,1,60,"À Louer",450,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",120000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",130000,"Monastir","Monastir"
"Appartements",2,1,60,"À Vendre",139000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",110000,"Monastir","Jemmal"
"Maisons et Villas",3,1,150,"À Louer",450,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",285000,"Monastir","Sahline"
"Terrains et Fermes",3,1,120,"À Vendre",70000,"Monastir","Autres villes"
"Appartements",3,1,90,"À Vendre",185000,"Monastir","Monastir"
"Locations de vacances",2,1,75,"À Louer",40,"Monastir","Autres villes"
"Magasins, Commerces et Locaux industriels",2,1,160,"À Vendre",140000,"Monastir","Monastir"
"Appartements",2,1,90,"À Louer",420,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",648800,"Monastir","Beni Hassen"
"Terrains et Fermes",3,1,120,"À Vendre",33700,"Monastir","Autres villes"
"Appartements",1,1,30,"À Louer",250,"Monastir","Monastir"
"Appartements",3,1,120,"À Louer",530,"Monastir","Monastir"
"Maisons et Villas",4.5,1,231.5,"À Vendre",648800,"Monastir","Monastir"
"Maisons et Villas",3,1,200,"À Louer",650,"Monastir","Monastir"
"Appartements",2,1,120,"À Vendre",648800,"Monastir","Sahline"
"Locations de vacances",2,1,100,"À Louer",50,"Monastir","Monastir"
"Magasins, Commerces et Locaux industriels",1,1,170,"À Vendre",648800,"Monastir","Moknine"
"Appartements",2,1,80,"À Louer",1100,"Monastir","Autres villes"
"Maisons et Villas",2,1,180,"À Vendre",72000,"Monastir","Téboulba"
"Terrains et Fermes",3,1,120,"À Vendre",240000,"Monastir","Téboulba"
"Maisons et Villas",4,1,231.5,"À Vendre",330000,"Monastir","Jemmal"
"Appartements",2,1,120,"À Louer",80,"Monastir","Autres villes"
"Maisons et Villas",3,1,231.5,"À Vendre",5e+05,"Monastir","Autres villes"
"Appartements",3,1,145,"À Louer",500,"Monastir","Sahline"
"Appartements",3,1,85,"À Louer",350,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",150000,"Monastir","Autres villes"
"Appartements",1,1,45,"À Louer",310,"Monastir","Monastir"
"Maisons et Villas",4,1,230,"À Louer",1500,"Monastir","Autres villes"
"Terrains et Fermes",3,1,120,"À Vendre",450000,"Monastir","Autres villes"
"Maisons et Villas",3,1,120,"À Louer",450,"Monastir","Monastir"
"Appartements",2,1,55,"À Louer",500,"Monastir","Autres villes"
"Appartements",2,1,70,"À Louer",380,"Monastir","Autres villes"
"Appartements",2,1,70,"À Louer",460,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",38000,"Monastir","Autres villes"
"Appartements",2,1,70,"À Vendre",115000,"Monastir","Monastir"
"Terrains et Fermes",3,1,120,"À Vendre",35000,"Monastir","Bekalta"
"Appartements",2,1,125,"À Vendre",250000,"Monastir","Autres villes"
"Locations de vacances",1,1,45,"À Louer",40,"Monastir","Monastir"
"Appartements",2,1,80,"À Louer",550,"Monastir","Autres villes"
